airlineId|aircraftId|model|status
AL0211|UT0038|AirBus A350 XWB|ACTIVE
AL0211|UT0061|AirBus A330neo|ACTIVE
AL0211|UT0168|Boeing 727|ACTIVE
AL0211|UT0064|Boeing 707|ACTIVE
AL0211|UT0069|Boeing 757|ACTIVE
AL0211|UT0151|AirBus A319|ACTIVE
AL0211|UT0165|AirBus A319|ACTIVE
AL0211|UT0052|AirBus A321|ACTIVE
AL0211|UT0181|Boeing 727|ACTIVE
AL0211|UT0023|Boeing 707|ACTIVE
AL0211|UT0176|AirBus A380|ACTIVE
AL0211|UT0197|AirBus A321|ACTIVE
AL0211|UT0279|AirBus A330neo|ACTIVE
AL0211|UT0174|Boeing 707|ACTIVE
AL0211|UT0035|AirBus A330neo|ACTIVE
AL0211|UT0154|AirBus A340|ACTIVE
AL0211|UT0207|Boeing 717|ACTIVE
AL0211|UT0178|AirBus A340|ACTIVE
AL0211|UT0265|AirBus A340|ACTIVE
AL0211|UT0103|AirBus A330|ACTIVE
AL0211|UT0015|Boeing 727|ACTIVE
AL0211|UT0116|AirBus A330|ACTIVE
AL0211|UT0051|Boeing 707|ACTIVE
AL0211|UT0142|AirBus A319|ACTIVE
AL0211|UT0074|AirBus A350 XWB|ACTIVE
AL0211|UT0019|AirBus A350 XWB|ACTIVE
AL0211|UT0190|Boeing 717|ACTIVE
AL0211|UT0235|AirBus A330neo|ACTIVE
AL0211|UT0161|Boeing 777|ACTIVE
AL0211|UT0061|Boeing 777|ACTIVE
AL0211|UT0072|AirBus A319|ACTIVE
AL0211|UT0104|Boeing 757|ACTIVE
AL0211|UT0115|AirBus A320|ACTIVE
AL0211|UT0210|Boeing 737|ACTIVE
AL0211|UT0292|AirBus A310|ACTIVE
AL0211|UT0276|AirBus A320|ACTIVE
AL0211|UT0257|Boeing 727|ACTIVE
AL0211|UT0089|AirBus A321|ACTIVE
AL0211|UT0012|Boeing 767|ACTIVE
AL0211|UT0141|AirBus A321|ACTIVE
AL0211|UT0198|AirBus A380|ACTIVE
AL0211|UT0254|Boeing 717|ACTIVE
AL0211|UT0076|Boeing 717|ACTIVE
AL0211|UT0218|AirBus A321XLR|ACTIVE
AL0211|UT0004|AirBus A319|ACTIVE
AL0211|UT0223|AirBus A319|ACTIVE
AL0211|UT0272|AirBus A320|ACTIVE
AL0211|UT0141|AirBus A340|ACTIVE
AL0211|UT0208|AirBus A310|ACTIVE
AL0211|UT0024|AirBus A220|ACTIVE
AL0211|UT0160|Boeing 747|ACTIVE
AL0211|UT0276|AirBus A330|ACTIVE
AL0211|UT0296|AirBus A340|ACTIVE
AL0211|UT0037|Boeing 717|ACTIVE
AL0211|UT0089|AirBus A220|ACTIVE
AL0211|UT0146|AirBus A340|ACTIVE
AL0211|UT0265|Boeing 747|ACTIVE
AL0211|UT0022|AirBus A321XLR|ACTIVE
AL0211|UT0004|Boeing 707|ACTIVE
AL0211|UT0077|AirBus A340|ACTIVE
AL0211|UT0231|Boeing 717|ACTIVE
AL0211|UT0287|Boeing 747|ACTIVE
AL0211|UT0226|Boeing 737|ACTIVE
AL0211|UT0154|AirBus A321XLR|ACTIVE
AL0211|UT0018|AirBus A380|ACTIVE
AL0211|UT0126|Boeing 787 Dreamliner|ACTIVE
AL0211|UT0059|AirBus A310|ACTIVE
AL0211|UT0004|Boeing 727|ACTIVE
AL0211|UT0166|AirBus A340|ACTIVE
AL0211|UT0127|Boeing 707|ACTIVE
AL0211|UT0207|Boeing 747|ACTIVE
AL0211|UT0244|Boeing 747|ACTIVE
AL0211|UT0032|AirBus A330neo|ACTIVE
AL0211|UT0283|Boeing 777|ACTIVE
AL0211|UT0191|AirBus A330|ACTIVE
AL0212|VN0274|Boeing 747|ACTIVE
AL0212|VN0142|AirBus A319|ACTIVE
AL0212|VN0243|Boeing 717|ACTIVE
AL0212|VN0230|Boeing 757|ACTIVE
AL0212|VN0055|Boeing 747|ACTIVE
AL0212|VN0015|AirBus A340|ACTIVE
AL0212|VN0049|AirBus A330neo|ACTIVE
AL0212|VN0223|Boeing 707|ACTIVE
AL0212|VN0230|Boeing 757|ACTIVE
AL0212|VN0208|AirBus A310|ACTIVE
AL0212|VN0100|AirBus A330|ACTIVE
AL0212|VN0214|AirBus A321XLR|ACTIVE
AL0212|VN0162|Boeing 727|ACTIVE
AL0212|VN0196|AirBus A321|ACTIVE
AL0212|VN0115|AirBus A320|ACTIVE
AL0212|VN0228|Boeing 727|ACTIVE
AL0212|VN0144|Boeing 727|ACTIVE
AL0212|VN0070|Boeing 787 Dreamliner|ACTIVE
AL0212|VN0201|Boeing 717|ACTIVE
AL0212|VN0289|Boeing 727|ACTIVE
AL0212|VN0258|AirBus A350 XWB|ACTIVE
AL0212|VN0217|Boeing 777|ACTIVE
AL0212|VN0199|AirBus A220|ACTIVE
AL0212|VN0092|AirBus A340|ACTIVE
AL0212|VN0111|AirBus A330neo|ACTIVE
AL0212|VN0173|Boeing 787 Dreamliner|ACTIVE
AL0212|VN0090|Boeing 707|ACTIVE
AL0212|VN0285|Boeing 717|ACTIVE
AL0212|VN0051|AirBus A220|ACTIVE
AL0212|VN0254|AirBus A321XLR|ACTIVE
AL0212|VN0032|Boeing 707|ACTIVE
AL0212|VN0001|AirBus A320|ACTIVE
AL0212|VN0039|Boeing 767|ACTIVE
AL0212|VN0218|AirBus A319|ACTIVE
AL0212|VN0249|AirBus A319|ACTIVE
AL0212|VN0232|Boeing 767|ACTIVE
AL0212|VN0167|Boeing 737|ACTIVE
AL0212|VN0169|AirBus A330neo|ACTIVE
AL0212|VN0159|AirBus A319|ACTIVE
AL0212|VN0098|AirBus A319|ACTIVE
AL0212|VN0147|Boeing 757|ACTIVE
AL0212|VN0236|Boeing 707|ACTIVE
AL0212|VN0041|Boeing 787 Dreamliner|ACTIVE
AL0212|VN0273|AirBus A340|ACTIVE
AL0212|VN0148|AirBus A340|ACTIVE
AL0212|VN0235|Boeing 787 Dreamliner|ACTIVE
AL0212|VN0003|Boeing 707|ACTIVE
AL0212|VN0255|AirBus A320|ACTIVE
AL0212|VN0195|AirBus A380|ACTIVE
AL0212|VN0213|AirBus A220|ACTIVE
AL0212|VN0215|AirBus A310|ACTIVE
AL0212|VN0206|AirBus A220|ACTIVE
AL0212|VN0258|AirBus A380|ACTIVE
AL0212|VN0185|Boeing 717|ACTIVE
AL0212|VN0016|Boeing 707|ACTIVE
AL0212|VN0184|AirBus A321XLR|ACTIVE
AL0212|VN0299|AirBus A319|ACTIVE
AL0212|VN0175|AirBus A350 XWB|ACTIVE
AL0212|VN0224|Boeing 747|ACTIVE
AL0212|VN0253|Boeing 767|ACTIVE
AL0212|VN0186|AirBus A321|ACTIVE
AL0212|VN0279|AirBus A319|ACTIVE
AL0212|VN0293|AirBus A310|ACTIVE
AL0212|VN0293|AirBus A321XLR|ACTIVE
AL0212|VN0143|Boeing 737|ACTIVE
AL0212|VN0163|AirBus A330neo|ACTIVE
AL0212|VN0155|Boeing 747|ACTIVE
AL0212|VN0058|Boeing 747|ACTIVE
AL0212|VN0126|Boeing 707|ACTIVE
AL0212|VN0172|AirBus A319|ACTIVE
AL0212|VN0154|AirBus A319|ACTIVE
AL0212|VN0049|AirBus A350 XWB|ACTIVE
AL0212|VN0067|AirBus A380|ACTIVE
AL0212|VN0092|AirBus A321XLR|ACTIVE
AL0212|VN0129|AirBus A310|ACTIVE
AL0212|VN0020|Boeing 707|ACTIVE
AL0212|VN0195|AirBus A310|ACTIVE
AL0212|VN0201|Boeing 727|ACTIVE
AL0212|VN0051|Boeing 717|ACTIVE
AL0212|VN0221|AirBus A321XLR|ACTIVE
AL0212|VN0213|AirBus A330neo|ACTIVE
AL0212|VN0043|Boeing 787 Dreamliner|ACTIVE
AL0212|VN0200|Boeing 747|ACTIVE
AL0212|VN0230|AirBus A321XLR|ACTIVE
AL0212|VN0128|AirBus A330|ACTIVE
AL0212|VN0036|AirBus A310|ACTIVE
AL0212|VN0011|AirBus A310|ACTIVE
AL0212|VN0249|AirBus A321|ACTIVE
AL0212|VN0272|AirBus A220|ACTIVE
AL0212|VN0122|Boeing 707|ACTIVE
AL0212|VN0242|Boeing 777|ACTIVE
AL0212|VN0210|AirBus A340|ACTIVE
AL0212|VN0138|AirBus A330|ACTIVE
AL0212|VN0060|AirBus A310|ACTIVE
AL0212|VN0005|AirBus A310|ACTIVE
AL0212|VN0209|AirBus A310|ACTIVE
AL0212|VN0011|Boeing 757|ACTIVE
AL0212|VN0121|AirBus A321|ACTIVE
AL0212|VN0104|AirBus A340|ACTIVE
AL0212|VN0088|AirBus A319|ACTIVE
AL0212|VN0053|Boeing 767|ACTIVE
AL0212|VN0014|AirBus A330|ACTIVE
AL0212|VN0253|AirBus A220|ACTIVE
AL0212|VN0132|AirBus A350 XWB|ACTIVE
AL0212|VN0163|Boeing 767|ACTIVE
AL0212|VN0292|AirBus A310|ACTIVE
AL0212|VN0051|AirBus A321|ACTIVE
AL0212|VN0266|Boeing 787 Dreamliner|ACTIVE
AL0212|VN0027|AirBus A220|ACTIVE
AL0212|VN0074|Boeing 757|ACTIVE
AL0212|VN0112|AirBus A319|ACTIVE
AL0212|VN0222|AirBus A330|ACTIVE
AL0212|VN0080|Boeing 777|ACTIVE
AL0212|VN0099|AirBus A220|ACTIVE
AL0212|VN0071|Boeing 737|ACTIVE
AL0212|VN0219|AirBus A330|ACTIVE
AL0212|VN0242|Boeing 787 Dreamliner|ACTIVE
AL0212|VN0173|Boeing 747|ACTIVE
AL0212|VN0150|Boeing 717|ACTIVE
AL0212|VN0213|Boeing 727|ACTIVE
AL0212|VN0002|AirBus A319|ACTIVE
AL0212|VN0145|AirBus A330neo|ACTIVE
AL0212|VN0092|AirBus A310|ACTIVE
AL0212|VN0295|Boeing 707|ACTIVE
AL0212|VN0234|AirBus A319|ACTIVE
AL0212|VN0080|AirBus A340|ACTIVE
AL0212|VN0134|AirBus A380|ACTIVE
AL0212|VN0046|AirBus A340|ACTIVE
AL0212|VN0141|AirBus A330neo|ACTIVE
AL0212|VN0084|Boeing 767|ACTIVE
AL0213|VA0219|AirBus A321XLR|ACTIVE
AL0213|VA0043|AirBus A321XLR|ACTIVE
AL0213|VA0179|Boeing 747|ACTIVE
AL0213|VA0049|AirBus A310|ACTIVE
AL0213|VA0017|AirBus A321|ACTIVE
AL0213|VA0140|Boeing 737|ACTIVE
AL0213|VA0241|Boeing 747|ACTIVE
AL0213|VA0016|AirBus A320|ACTIVE
AL0213|VA0137|AirBus A380|ACTIVE
AL0213|VA0150|Boeing 757|ACTIVE
AL0213|VA0062|AirBus A220|ACTIVE
AL0213|VA0054|AirBus A310|ACTIVE
AL0213|VA0147|Boeing 707|ACTIVE
AL0213|VA0065|Boeing 777|ACTIVE
AL0213|VA0152|Boeing 767|ACTIVE
AL0213|VA0280|AirBus A330neo|ACTIVE
AL0213|VA0146|Boeing 707|ACTIVE
AL0213|VA0242|Boeing 757|ACTIVE
AL0213|VA0091|AirBus A350 XWB|ACTIVE
AL0213|VA0223|Boeing 737|ACTIVE
AL0213|VA0057|Boeing 707|ACTIVE
AL0213|VA0147|AirBus A321XLR|ACTIVE
AL0213|VA0237|AirBus A350 XWB|ACTIVE
AL0213|VA0290|AirBus A319|ACTIVE
AL0213|VA0219|Boeing 747|ACTIVE
AL0213|VA0284|AirBus A350 XWB|ACTIVE
AL0213|VA0282|Boeing 747|ACTIVE
AL0213|VA0254|Boeing 717|ACTIVE
AL0213|VA0037|Boeing 707|ACTIVE
AL0213|VA0114|AirBus A350 XWB|ACTIVE
AL0213|VA0188|Boeing 767|ACTIVE
AL0213|VA0113|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0080|AirBus A350 XWB|ACTIVE
AL0213|VA0199|AirBus A340|ACTIVE
AL0213|VA0104|Boeing 767|ACTIVE
AL0213|VA0034|AirBus A330neo|ACTIVE
AL0213|VA0038|AirBus A321XLR|ACTIVE
AL0213|VA0013|AirBus A340|ACTIVE
AL0213|VA0046|AirBus A380|ACTIVE
AL0213|VA0207|AirBus A321|ACTIVE
AL0213|VA0080|AirBus A380|ACTIVE
AL0213|VA0208|AirBus A330|ACTIVE
AL0213|VA0059|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0054|AirBus A350 XWB|ACTIVE
AL0213|VA0227|AirBus A320|ACTIVE
AL0213|VA0115|Boeing 757|ACTIVE
AL0213|VA0274|Boeing 727|ACTIVE
AL0213|VA0272|AirBus A319|ACTIVE
AL0213|VA0025|Boeing 777|ACTIVE
AL0213|VA0085|Boeing 747|ACTIVE
AL0213|VA0292|AirBus A220|ACTIVE
AL0213|VA0299|Boeing 767|ACTIVE
AL0213|VA0069|AirBus A310|ACTIVE
AL0213|VA0179|AirBus A320|ACTIVE
AL0213|VA0149|AirBus A330|ACTIVE
AL0213|VA0148|Boeing 757|ACTIVE
AL0213|VA0051|AirBus A340|ACTIVE
AL0213|VA0105|Boeing 767|ACTIVE
AL0213|VA0241|AirBus A321|ACTIVE
AL0213|VA0028|Boeing 747|ACTIVE
AL0213|VA0260|Boeing 747|ACTIVE
AL0213|VA0049|Boeing 767|ACTIVE
AL0213|VA0172|Boeing 777|ACTIVE
AL0213|VA0169|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0226|Boeing 757|ACTIVE
AL0213|VA0014|AirBus A321XLR|ACTIVE
AL0213|VA0134|AirBus A220|ACTIVE
AL0213|VA0026|Boeing 727|ACTIVE
AL0213|VA0056|AirBus A310|ACTIVE
AL0213|VA0257|Boeing 717|ACTIVE
AL0213|VA0038|Boeing 747|ACTIVE
AL0213|VA0258|Boeing 777|ACTIVE
AL0213|VA0060|Boeing 777|ACTIVE
AL0213|VA0110|AirBus A330neo|ACTIVE
AL0213|VA0251|AirBus A321XLR|ACTIVE
AL0213|VA0258|Boeing 717|ACTIVE
AL0213|VA0297|Boeing 757|ACTIVE
AL0213|VA0290|Boeing 727|ACTIVE
AL0213|VA0178|Boeing 747|ACTIVE
AL0213|VA0090|AirBus A340|ACTIVE
AL0213|VA0043|Boeing 717|ACTIVE
AL0213|VA0075|AirBus A380|ACTIVE
AL0213|VA0005|Boeing 767|ACTIVE
AL0213|VA0116|AirBus A310|ACTIVE
AL0213|VA0013|AirBus A330|ACTIVE
AL0213|VA0225|AirBus A380|ACTIVE
AL0213|VA0179|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0138|Boeing 747|ACTIVE
AL0213|VA0158|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0275|Boeing 747|ACTIVE
AL0213|VA0028|AirBus A380|ACTIVE
AL0213|VA0036|Boeing 757|ACTIVE
AL0213|VA0138|Boeing 747|ACTIVE
AL0213|VA0114|Boeing 707|ACTIVE
AL0213|VA0098|AirBus A340|ACTIVE
AL0213|VA0132|Boeing 717|ACTIVE
AL0213|VA0002|Boeing 777|ACTIVE
AL0213|VA0237|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0077|Boeing 767|ACTIVE
AL0213|VA0277|AirBus A321|ACTIVE
AL0213|VA0085|Boeing 727|ACTIVE
AL0213|VA0294|Boeing 707|ACTIVE
AL0213|VA0250|Boeing 717|ACTIVE
AL0213|VA0043|Boeing 757|ACTIVE
AL0213|VA0191|Boeing 747|ACTIVE
AL0213|VA0136|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0168|AirBus A340|ACTIVE
AL0213|VA0158|AirBus A321|ACTIVE
AL0213|VA0043|Boeing 727|ACTIVE
AL0213|VA0226|Boeing 777|ACTIVE
AL0213|VA0081|AirBus A330neo|ACTIVE
AL0213|VA0244|Boeing 707|ACTIVE
AL0213|VA0101|AirBus A380|ACTIVE
AL0213|VA0141|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0121|AirBus A330|ACTIVE
AL0213|VA0081|AirBus A350 XWB|ACTIVE
AL0213|VA0097|AirBus A380|ACTIVE
AL0213|VA0243|Boeing 747|ACTIVE
AL0213|VA0174|Boeing 707|ACTIVE
AL0213|VA0292|AirBus A220|ACTIVE
AL0213|VA0105|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0156|AirBus A350 XWB|ACTIVE
AL0213|VA0080|Boeing 747|ACTIVE
AL0213|VA0161|AirBus A340|ACTIVE
AL0213|VA0049|Boeing 767|ACTIVE
AL0213|VA0111|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0097|AirBus A330|ACTIVE
AL0213|VA0288|Boeing 787 Dreamliner|ACTIVE
AL0213|VA0015|AirBus A350 XWB|ACTIVE
AL0213|VA0131|AirBus A330|ACTIVE
AL0214|VA0059|AirBus A380|ACTIVE
AL0214|VA0003|AirBus A330neo|ACTIVE
AL0214|VA0123|AirBus A320|ACTIVE
AL0214|VA0277|AirBus A321|ACTIVE
AL0214|VA0276|AirBus A380|ACTIVE
AL0214|VA0149|AirBus A321|ACTIVE
AL0214|VA0149|Boeing 787 Dreamliner|ACTIVE
AL0214|VA0125|AirBus A310|ACTIVE
AL0214|VA0249|AirBus A319|ACTIVE
AL0214|VA0002|Boeing 767|ACTIVE
AL0214|VA0184|Boeing 717|ACTIVE
AL0214|VA0172|AirBus A330neo|ACTIVE
AL0214|VA0231|AirBus A320|ACTIVE
AL0214|VA0154|Boeing 787 Dreamliner|ACTIVE
AL0214|VA0110|AirBus A320|ACTIVE
AL0214|VA0142|Boeing 737|ACTIVE
AL0214|VA0012|AirBus A321XLR|ACTIVE
AL0214|VA0165|Boeing 767|ACTIVE
AL0214|VA0278|AirBus A330neo|ACTIVE
AL0214|VA0090|AirBus A340|ACTIVE
AL0214|VA0081|Boeing 757|ACTIVE
AL0214|VA0148|AirBus A319|ACTIVE
AL0214|VA0142|Boeing 737|ACTIVE
AL0214|VA0234|AirBus A319|ACTIVE
AL0214|VA0197|Boeing 727|ACTIVE
AL0214|VA0112|Boeing 767|ACTIVE
AL0214|VA0038|AirBus A319|ACTIVE
AL0214|VA0268|Boeing 727|ACTIVE
AL0214|VA0088|AirBus A350 XWB|ACTIVE
AL0214|VA0192|AirBus A330neo|ACTIVE
AL0214|VA0090|Boeing 757|ACTIVE
AL0214|VA0224|AirBus A321XLR|ACTIVE
AL0214|VA0272|Boeing 777|ACTIVE
AL0214|VA0277|AirBus A321|ACTIVE
AL0214|VA0115|Boeing 747|ACTIVE
AL0214|VA0048|Boeing 737|ACTIVE
AL0214|VA0222|Boeing 767|ACTIVE
AL0214|VA0152|AirBus A330|ACTIVE
AL0214|VA0140|Boeing 747|ACTIVE
AL0214|VA0237|AirBus A321|ACTIVE
AL0214|VA0142|AirBus A321|ACTIVE
AL0214|VA0062|AirBus A340|ACTIVE
AL0214|VA0051|Boeing 717|ACTIVE
AL0214|VA0285|AirBus A321|ACTIVE
AL0214|VA0124|Boeing 777|ACTIVE
AL0214|VA0030|Boeing 787 Dreamliner|ACTIVE
AL0214|VA0181|Boeing 767|ACTIVE
AL0214|VA0134|Boeing 757|ACTIVE
AL0214|VA0031|AirBus A330|ACTIVE
AL0214|VA0003|Boeing 757|ACTIVE
AL0214|VA0155|AirBus A310|ACTIVE
AL0214|VA0016|Boeing 787 Dreamliner|ACTIVE
AL0214|VA0078|AirBus A340|ACTIVE
AL0214|VA0067|AirBus A340|ACTIVE
AL0214|VA0123|AirBus A320|ACTIVE
AL0214|VA0006|AirBus A319|ACTIVE
AL0214|VA0239|AirBus A380|ACTIVE
AL0214|VA0169|Boeing 717|ACTIVE
AL0214|VA0251|Boeing 777|ACTIVE
AL0214|VA0187|Boeing 727|ACTIVE
AL0214|VA0298|AirBus A321XLR|ACTIVE
AL0214|VA0018|Boeing 717|ACTIVE
AL0214|VA0114|Boeing 717|ACTIVE
AL0214|VA0280|Boeing 757|ACTIVE
AL0214|VA0161|Boeing 747|ACTIVE
AL0214|VA0081|Boeing 777|ACTIVE
AL0214|VA0103|AirBus A319|ACTIVE
AL0214|VA0261|AirBus A220|ACTIVE
AL0214|VA0073|Boeing 727|ACTIVE
AL0214|VA0173|AirBus A330|ACTIVE
AL0214|VA0268|Boeing 767|ACTIVE
AL0214|VA0218|AirBus A320|ACTIVE
AL0214|VA0214|Boeing 757|ACTIVE
AL0214|VA0292|Boeing 707|ACTIVE
AL0214|VA0159|Boeing 727|ACTIVE
AL0214|VA0232|AirBus A380|ACTIVE
AL0214|VA0067|AirBus A340|ACTIVE
AL0214|VA0106|AirBus A350 XWB|ACTIVE
AL0214|VA0008|AirBus A340|ACTIVE
AL0214|VA0197|Boeing 737|ACTIVE
AL0214|VA0267|AirBus A220|ACTIVE
AL0214|VA0287|Boeing 737|ACTIVE
AL0214|VA0266|Boeing 747|ACTIVE
AL0214|VA0033|Boeing 737|ACTIVE
AL0214|VA0210|Boeing 757|ACTIVE
AL0214|VA0277|AirBus A310|ACTIVE
AL0214|VA0009|AirBus A330neo|ACTIVE
AL0214|VA0185|AirBus A330neo|ACTIVE
AL0214|VA0230|Boeing 777|ACTIVE
AL0214|VA0289|Boeing 777|ACTIVE
AL0214|VA0248|Boeing 757|ACTIVE
AL0214|VA0240|Boeing 737|ACTIVE
AL0214|VA0263|AirBus A340|ACTIVE
AL0214|VA0023|Boeing 717|ACTIVE
AL0214|VA0052|AirBus A330neo|ACTIVE
AL0214|VA0170|Boeing 757|ACTIVE
AL0214|VA0278|AirBus A350 XWB|ACTIVE
AL0214|VA0010|Boeing 717|ACTIVE
AL0214|VA0151|Boeing 737|ACTIVE
AL0214|VA0056|AirBus A321|ACTIVE
AL0214|VA0139|AirBus A321XLR|ACTIVE
AL0214|VA0275|AirBus A319|ACTIVE
AL0214|VA0225|AirBus A319|ACTIVE
AL0214|VA0133|Boeing 757|ACTIVE
AL0214|VA0108|Boeing 727|ACTIVE
AL0214|VA0238|Boeing 727|ACTIVE
AL0214|VA0071|Boeing 707|ACTIVE
AL0214|VA0079|AirBus A310|ACTIVE
AL0214|VA0120|Boeing 777|ACTIVE
AL0214|VA0289|AirBus A310|ACTIVE
AL0214|VA0090|Boeing 787 Dreamliner|ACTIVE
AL0214|VA0114|Boeing 767|ACTIVE
AL0214|VA0166|AirBus A340|ACTIVE
AL0214|VA0249|AirBus A380|ACTIVE
AL0214|VA0290|Boeing 767|ACTIVE
AL0214|VA0248|AirBus A320|ACTIVE
AL0214|VA0193|Boeing 737|ACTIVE
AL0214|VA0067|AirBus A340|ACTIVE
AL0214|VA0216|AirBus A310|ACTIVE
AL0214|VA0051|AirBus A380|ACTIVE
AL0214|VA0035|AirBus A310|ACTIVE
AL0214|VA0029|AirBus A321XLR|ACTIVE
AL0214|VA0240|Boeing 707|ACTIVE
AL0214|VA0081|Boeing 727|ACTIVE
AL0214|VA0095|Boeing 757|ACTIVE
AL0214|VA0022|Boeing 707|ACTIVE
AL0214|VA0098|Boeing 737|ACTIVE
AL0214|VA0162|Boeing 787 Dreamliner|ACTIVE
AL0214|VA0245|AirBus A330|ACTIVE
AL0214|VA0164|AirBus A380|ACTIVE
AL0215|UK0157|Boeing 737|ACTIVE
AL0215|UK0190|AirBus A310|ACTIVE
AL0215|UK0158|AirBus A320|ACTIVE
AL0215|UK0160|AirBus A320|ACTIVE
AL0215|UK0099|AirBus A380|ACTIVE
AL0215|UK0009|Boeing 747|ACTIVE
AL0215|UK0269|Boeing 717|ACTIVE
AL0215|UK0125|AirBus A321|ACTIVE
AL0215|UK0209|AirBus A380|ACTIVE
AL0215|UK0059|Boeing 707|ACTIVE
AL0215|UK0073|Boeing 727|ACTIVE
AL0215|UK0030|Boeing 717|ACTIVE
AL0215|UK0203|AirBus A321XLR|ACTIVE
AL0215|UK0288|Boeing 767|ACTIVE
AL0215|UK0177|AirBus A340|ACTIVE
AL0215|UK0053|AirBus A320|ACTIVE
AL0215|UK0107|Boeing 747|ACTIVE
AL0215|UK0198|AirBus A320|ACTIVE
AL0215|UK0012|AirBus A350 XWB|ACTIVE
AL0215|UK0133|Boeing 747|ACTIVE
AL0215|UK0157|AirBus A380|ACTIVE
AL0215|UK0194|AirBus A330neo|ACTIVE
AL0215|UK0227|Boeing 777|ACTIVE
AL0215|UK0029|AirBus A320|ACTIVE
AL0215|UK0049|AirBus A340|ACTIVE
AL0215|UK0085|AirBus A340|ACTIVE
AL0215|UK0217|AirBus A321XLR|ACTIVE
AL0215|UK0224|AirBus A350 XWB|ACTIVE
AL0215|UK0206|AirBus A220|ACTIVE
AL0215|UK0040|Boeing 787 Dreamliner|ACTIVE
AL0215|UK0224|Boeing 717|ACTIVE
AL0215|UK0034|Boeing 727|ACTIVE
AL0215|UK0268|AirBus A330|ACTIVE
AL0215|UK0201|AirBus A321XLR|ACTIVE
AL0215|UK0240|AirBus A319|ACTIVE
AL0215|UK0019|Boeing 737|ACTIVE
AL0215|UK0011|AirBus A330|ACTIVE
AL0215|UK0258|AirBus A330neo|ACTIVE
AL0215|UK0229|AirBus A321|ACTIVE
AL0215|UK0090|AirBus A340|ACTIVE
AL0215|UK0148|AirBus A321XLR|ACTIVE
AL0215|UK0274|AirBus A321XLR|ACTIVE
AL0215|UK0127|Boeing 767|ACTIVE
AL0215|UK0100|Boeing 757|ACTIVE
AL0215|UK0061|AirBus A340|ACTIVE
AL0215|UK0000|AirBus A340|ACTIVE
AL0215|UK0205|AirBus A330|ACTIVE
AL0215|UK0147|AirBus A350 XWB|ACTIVE
AL0215|UK0179|AirBus A330|ACTIVE
AL0215|UK0225|AirBus A320|ACTIVE
AL0215|UK0206|AirBus A321XLR|ACTIVE
AL0215|UK0177|Boeing 757|ACTIVE
AL0215|UK0265|AirBus A220|ACTIVE
AL0215|UK0241|Boeing 717|ACTIVE
AL0215|UK0150|Boeing 727|ACTIVE
AL0215|UK0245|Boeing 777|ACTIVE
AL0215|UK0185|AirBus A330|ACTIVE
AL0215|UK0099|AirBus A321XLR|ACTIVE
AL0215|UK0130|AirBus A310|ACTIVE
AL0215|UK0027|AirBus A340|ACTIVE
AL0215|UK0137|Boeing 777|ACTIVE
AL0215|UK0194|AirBus A310|ACTIVE
AL0215|UK0224|Boeing 707|ACTIVE
AL0215|UK0005|AirBus A340|ACTIVE
AL0215|UK0095|Boeing 737|ACTIVE
AL0215|UK0241|AirBus A320|ACTIVE
AL0215|UK0214|Boeing 707|ACTIVE
AL0215|UK0002|AirBus A220|ACTIVE
AL0215|UK0056|Boeing 727|ACTIVE
AL0215|UK0131|AirBus A330neo|ACTIVE
AL0215|UK0135|AirBus A340|ACTIVE
AL0215|UK0212|AirBus A320|ACTIVE
AL0215|UK0275|Boeing 727|ACTIVE
AL0215|UK0086|AirBus A319|ACTIVE
AL0215|UK0122|AirBus A320|ACTIVE
AL0215|UK0130|Boeing 767|ACTIVE
AL0215|UK0002|Boeing 777|ACTIVE
AL0215|UK0259|Boeing 707|ACTIVE
AL0215|UK0270|AirBus A330neo|ACTIVE
AL0215|UK0045|Boeing 777|ACTIVE
AL0215|UK0244|AirBus A320|ACTIVE
AL0215|UK0282|AirBus A310|ACTIVE
AL0215|UK0244|Boeing 787 Dreamliner|ACTIVE
AL0215|UK0105|Boeing 767|ACTIVE
AL0215|UK0140|Boeing 727|ACTIVE
AL0215|UK0221|AirBus A320|ACTIVE
AL0215|UK0004|Boeing 717|ACTIVE
AL0215|UK0283|Boeing 737|ACTIVE
AL0215|UK0046|AirBus A321|ACTIVE
AL0215|UK0299|AirBus A319|ACTIVE
AL0215|UK0260|Boeing 767|ACTIVE
AL0215|UK0159|AirBus A350 XWB|ACTIVE
AL0215|UK0290|AirBus A310|ACTIVE
AL0215|UK0247|Boeing 767|ACTIVE
AL0215|UK0278|AirBus A330|ACTIVE
AL0215|UK0256|AirBus A310|ACTIVE
AL0215|UK0067|AirBus A350 XWB|ACTIVE
AL0215|UK0066|Boeing 767|ACTIVE
AL0215|UK0008|AirBus A310|ACTIVE
AL0215|UK0201|AirBus A330|ACTIVE
